1	184.66791991680887
10	1.1212875499889374
100	0.9844243581978288
101	1.0
102	1.3295328706702736
103	1.1266041787100505
104	1.0301650643932523
105	1.0
106	1.0
11	0.9669067475360121
112	1.0
113	0.9830044904068581
114	1.0
116	1.0345388659940316
119	1.0
12	1.2318772209794888
13	1.5549275655225356
139	1.0
14	1.2982176533113767
15	1.0014892859904119
16	1.216837288674662
17	1.7945102456972002
18	1.1351909716965347
19	1.1627609917932178
2	1.0
20	1.2991165277007752
21	0.971637260481882
22	0.9250669282252482
23	2.068958749834835
24	1.0
25	1.3281713743633925
26	1.7235669431396148
27	185.2907581596268
28	1.8293960668841094
29	173.3296398595795
3	1.2772184779112
30	1.6442475499198388
31	185.1604836954891
32	2.578852872360888
33	2.4008876102918775
34	1.9126450058627884
35	1.685172958578917
36	153.42398212729995
37	1.8096512351383884
38	1.8392155791225404
39	217.76279854431803
4	1.1027162001586555
40	1.5596235264648115
41	219.9473353532044
42	1.362599385443123
43	335.70072924504274
44	1.5514911101225555
45	2.510699245119321
46	1.5948848596445804
47	2.3399596449290025
48	1335.7836207648702
49	1.2305710172410633
5	1.0365410162736632
50	254.96391344230238
51	2.1008381000717478
52	2.0128486979129083
53	2.205469473707545
54	1.547900073700836
55	2.7666234818969673
56	1.6670751824898276
57	255.50363238718035
58	1.51443182444637
59	2.668097252491822
6	1.0
60	233.40276725653717
61	1.684655135245928
62	2.3980293259569527
63	2.4454582667277687
64	2.226434983636552
65	2.8395326045383604
66	1.4913424690093349
67	1.881305262096752
68	0.9524901703800787
69	1.04018060338176
7	1.0253048585675928
70	1.549931850527377
71	2.239153722529971
72	473.4269375387652
73	184.00101199613664
74	1.833814669626788
75	1.2434172242632529
76	1.4777144951687269
77	181.7822784100778
78	1.2179405114977562
79	1.1297781832937637
8	1.32450422841708
80	1.314826731771439
81	1.0528453147588381
82	1.1617951862179754
83	200.74558199267506
84	1.056136832661152
85	1.2351207736029717
86	1.2105593936925747
87	1.5435717123297281
88	1.1019076305220883
89	285.98671236761817
9	1.7345606422340856
90	163.29720814124485
91	1.3183225109461607
92	1.0
93	1.1722050006346894
94	1.1454242047696273
95	1.2868423316956046
96	0.9564988829018268
97	1.1180650755636303
98	1.4637808688539438
99	1.0
